Date,icsa_weekly,nfci_weekly,dtwexbgs,dtwexm,covid_2020q2,covid_2020q3,covid_2020q4
1999-09-11,-0.031526253646774194,-0.113,,0.00019032369566840401,0,0,0
1999-09-18,0.0,-0.101,,-0.004328463667275351,0,0,0
1999-09-25,0.08523043261863528,-0.091,,-0.009721030985399892,0,0,0
1999-10-02,0.009756174945364293,-0.085,,-0.007435980425218425,0,0,0
1999-10-09,-0.06001800972625304,-0.087,,0.00816260615111375,0,0,0
1999-10-16,-0.013841051411871419,-0.097,,-0.010903293503647049,0,0,0
1999-10-23,-0.024692612590371255,-0.112,,0.006203933550669838,0,0,0
1999-10-30,0.01769957709940151,-0.129,,0.0027227097932698285,0,0,0
1999-11-06,-0.010582109330536937,-0.147,,0.008047882789930405,0,0,0
1999-11-13,-0.003552401604368427,-0.161,,0.0007945752694897834,0,0,0
1999-11-20,-0.01795380361659582,-0.169,,0.0017088518606982461,0,0,0
1999-11-27,0.04255961441879741,-0.171,,-0.00044591281116623804,0,0,0
1999-12-04,-0.0034782643763264787,-0.17,,0.0075102698207132335,0,0,0
1999-12-11,-0.05368014946362365,-0.169,,-0.00678069780391688,0,0,0
1999-12-18,0.05368014946362365,-0.169,,0.004935031882489227,0,0,0
1999-12-25,-0.06849523524876311,-0.173,,-0.004514366945251425,0,0,0
2000-01-01,0.06500483030899495,-0.182,,-0.005083702376947663,0,0,0
2000-01-08,0.04110167568555312,-0.193,,-0.0008928073220575428,0,0,0
2000-01-15,-0.03066679839297315,-0.204,,0.006782030466035316,0,0,0
2000-01-22,-0.01745244995122519,-0.211,,-0.003361319753230063,0,0,0
2000-01-29,0.0035149421074436304,-0.213,,0.02112650167982988,0,0,0
2000-02-05,0.09051400754083261,-0.211,,0.001615389119130839,0,0,0
2000-02-12,-0.03922071315328246,-0.203,,0.0009866899390145178,0,0,0
2000-02-19,-0.05833557701296321,-0.19,,0.003477177066803172,0,0,0
2000-02-26,-0.010657294473988443,-0.174,,0.0039819459772330035,0,0,0
2000-03-04,0.0212022076506031,-0.154,,-0.00033610307477172086,0,0,0
2000-03-11,-0.057569851821478224,-0.132,,-0.0036073429809757585,0,0,0
2000-03-18,0.003696861881326896,-0.11,,0.002243604469990501,0,0,0
2000-03-25,0.003683245416295833,-0.089,,-0.00200453287704061,0,0,0
2000-04-01,-0.022305757514297753,-0.074,,-0.006798305117693637,0,0,0
2000-04-08,0.007490671729158294,-0.059,,0.0063403721300066,0,0,0
2000-04-15,-0.03415891881132005,-0.047,,0.004437767169775064,0,0,0
2000-04-22,0.056300044688532225,-0.033,,0.00865087016277144,0,0,0
2000-04-29,0.06019516078342235,-0.017,,0.018362722852867108,0,0,0
2000-05-06,0.006849341845574841,-0.002,,0.010877942088465709,0,0,0
2000-05-13,-0.05977174329991719,0.012,,-0.005224964859863235,0,0,0
2000-05-20,0.014388737452099676,0.024,,0.0053852261735629625,0,0,0
2000-05-27,0.0,0.032,,-0.011179618892897203,0,0,0
2000-06-03,0.03509131981127034,0.033,,-0.009468137099018392,0,0,0
2000-06-10,-0.02090668481931246,0.028,,-0.007159152637256305,0,0,0
2000-06-17,0.03460552917747428,0.016,,-0.008342958022104163,0,0,0
2000-06-24,0.0067796869853786745,-0.002,,0.010215553290228385,0,0,0
2000-07-01,-0.05200478499031469,-0.026,,-0.003875770629997888,0,0,0
2000-07-08,0.04181793968332137,-0.056,,0.006100961796950521,0,0,0
2000-07-15,0.03356019649230291,-0.086,,0.005956214229656531,0,0,0
2000-07-22,-0.009950330853168765,-0.116,,7.611918686656338e-05,0,0,0
2000-07-29,-0.0066889881507954385,-0.144,,0.007059767194236066,0,0,0
2000-08-05,0.026491615446975203,-0.168,,0.006548155790742527,0,0,0
2000-08-12,0.028987536873252395,-0.186,,0.00039193855061370186,0,0,0
2000-08-19,0.009478743954543845,-0.199,,-0.0023891142757364037,0,0,0
2000-08-26,-0.019048194970693544,-0.206,,0.00199327506708169,0,0,0
2000-09-02,-0.035892923060607984,-0.208,,-0.002566026763608953,0,0,0
2000-09-09,0.02623101214886958,-0.207,,0.017943553665483947,0,0,0
2000-09-16,0.0064516352814898426,-0.203,,0.00930495342029758,0,0,0
2000-09-23,-0.07683243204328782,-0.197,,-0.010544489588967032,0,0,0
2000-09-30,0.013793322132334751,-0.19,,0.0006017032419762813,0,0,0
2000-10-07,0.05658747462946323,-0.182,,0.009702055322783565,0,0,0
2000-10-14,-0.032897703507059006,-0.176,,0.003487311339218202,0,0,0
2000-10-21,-0.01346821705086576,-0.169,,0.010519998235490213,0,0,0
2000-10-28,0.020134908409055186,-0.159,,0.0022224366424516973,0,0,0
2000-11-04,0.09500811062818748,-0.145,,-0.009378760959950938,0,0,0
2000-11-11,-0.04006699259688595,-0.128,,0.0037601831379623363,0,0,0
2000-11-18,0.043083586136312135,-0.107,,0.010207143065052549,0,0,0
2000-11-25,0.06979576193554138,-0.087,,0.008286594124113478,0,0,0
2000-12-02,-0.05188483536901067,-0.072,,-0.019654432342147032,0,0,0
2000-12-09,-0.05160477235300398,-0.066,,-0.007309716791124465,0,0,0
2000-12-16,0.09785579000375932,-0.072,,-0.005886680862702498,0,0,0
2000-12-23,0.027856954502965436,-0.092,,-0.009186115962092067,0,0,0
2000-12-30,-0.030685810703444005,-0.121,,-0.007268938491610477,0,0,0
2001-01-06,-0.046385126580934966,-0.156,,-0.0029943097464739665,0,0,0
2001-01-13,-0.05803154757218465,-0.193,,0.006088106737167642,0,0,0
2001-01-20,0.07567906438576344,-0.226,,0.008103455633466261,0,0,0
2001-01-27,0.05391376465983022,-0.252,,0.005359047050329302,0,0,0
2001-02-03,0.03794493156412493,-0.271,,-0.01195833207587782,0,0,0
2001-02-10,-0.02969178980740317,-0.28,,0.012130234443397114,0,0,0
2001-02-17,-0.01936436718179202,-0.279,,0.006274226513699688,0,0,0
2001-02-24,0.07530438306413068,-0.273,,0.004928114177724652,0,0,0
2001-03-03,-0.0051948168771041026,-0.264,,-0.004779138810099504,0,0,0
2001-03-10,0.023167059281535174,-0.256,,0.0032945525748475646,0,0,0
2001-03-17,0.0,-0.252,,0.028271956277371224,0,0,0
2001-03-24,-0.038915416249674095,-0.255,,-0.000565550279388205,0,0,0
2001-03-31,0.026111144003685638,-0.265,,0.01356102570875617,0,0,0
2001-04-07,0.025446665661164047,-0.284,,-0.016145472946695882,0,0,0
2001-04-14,-0.03841701610379111,-0.308,,0.004627194932970369,0,0,0
2001-04-21,0.04342955792733605,-0.335,,-0.013295851398957836,0,0,0
2001-04-28,0.014888612493750841,-0.362,,0.007337909371758045,0,0,0
2001-05-05,-0.06355378447503135,-0.388,,-0.006399713530585771,0,0,0
2001-05-12,0.02334736399699011,-0.407,,0.013524641014833527,0,0,0
2001-05-19,0.030305349495328926,-0.423,,-0.003320121729180947,0,0,0
2001-05-26,0.0074349784875185065,-0.435,,0.007141810410777438,0,0,0
2001-06-02,0.0024660924951938057,-0.442,,0.0011985872165523048,0,0,0
2001-06-09,0.01224005489450164,-0.448,,0.00019156773620032652,0,0,0
2001-06-16,-0.0422423051983003,-0.454,,-0.003376049541121695,0,0,0
2001-06-23,-0.03355153417123269,-0.461,,0.005812142067418868,0,0,0
2001-06-30,0.03355153417123269,-0.47,,0.0036049691101620596,0,0,0
2001-07-07,0.017610518008634557,-0.48,,0.00265114286552226,0,0,0
2001-07-14,0.009925639799970298,-0.49,,-0.00010399367366176193,0,0,0
2001-07-21,-0.01743506182210197,-0.5,,-0.012294711034837036,0,0,0
2001-07-28,-0.025446665661164047,-0.504,,-0.002436436639730033,0,0,0
2001-08-04,0.03295608768329572,-0.5,,-0.004425121746415073,0,0,0
2001-08-11,-0.017610518008634557,-0.486,,-0.005371156533830579,0,0,0
2001-08-18,0.02010117932108635,-0.462,,-0.013448858213912729,0,0,0
2001-08-25,-0.017566323717899124,-0.432,,0.001740028594819698,0,0,0
2001-09-01,0.017566323717899124,-0.399,,-0.00017161578175883818,0,0,0
2001-09-08,0.014815085785141235,-0.367,,0.007660195154272742,0,0,0
2001-09-15,-0.03238140950304036,-0.345,,-0.012071341537998492,0,0,0
2001-09-22,0.1370063605819123,-0.338,,0.0060922742033069355,0,0,0
2001-09-29,0.1321507490253957,-0.34,,0.004722744228330633,0,0,0
2001-10-06,-0.08262502027701046,-0.351,,-0.00512543269431287,0,0,0
2001-10-13,0.012526259819180652,-0.367,,0.006853516906626389,0,0,0
2001-10-20,0.0,-0.383,,0.006615586694242559,0,0,0
2001-10-27,0.0020725396019720677,-0.395,,0.006074380549528691,0,0,0
2001-11-03,-0.09324192674026577,-0.4,,-0.005620729831544935,0,0,0
2001-11-10,-0.027651531330509016,-0.398,,0.003238863254188651,0,0,0
2001-11-17,0.006984894521950835,-0.388,,0.00655985583835772,0,0,0
2001-11-24,0.13033603769077295,-0.374,,0.00972447022321532,0,0,0
2001-12-01,-0.05440672220716536,-0.362,,-0.015656581383921342,0,0,0
2001-12-08,-0.16822779371809382,-0.356,,0.0057976389297049735,0,0,0
2001-12-15,-0.0102302682508153,-0.358,,-0.006347124134812532,0,0,0
2001-12-22,0.06710591664281651,-0.371,,0.01658102379939308,0,0,0
2001-12-29,0.011947573421117852,-0.391,,0.005809234882505621,0,0,0
2002-01-05,-0.05869655299519039,-0.416,,-0.005860851080766949,0,0,0
2002-01-12,0.051545151837565584,-0.442,,0.0033603540054940595,0,0,0
2002-01-19,-0.0315943654182167,-0.463,,0.007003441293838897,0,0,0
2002-01-26,0.02197890671877545,-0.478,,0.011974302551808869,0,0,0
2002-02-02,-0.024451095864165495,-0.488,,-0.0024507056267539795,0,0,0
2002-02-09,-0.01747859727395884,-0.492,,-0.002567972878186886,0,0,0
2002-02-16,0.0,-0.492,,-0.005586220284689247,0,0,0
2002-02-23,0.0025157245972469156,-0.492,,0.0013040703505806661,0,0,0
2002-03-02,-0.015190165493974561,-0.491,,0.004396066234230389,0,0,0
2002-03-09,0.017699577099399733,-0.491,,-0.0147582387541636,0,0,0
2002-03-16,-0.017699577099399733,-0.495,,-0.0017816978024400854,0,0,0
2002-03-23,0.05701668044023478,-0.504,,0.00464059736956024,0,0,0
2002-03-30,0.14342207718021704,-0.517,,0.006727117689957929,0,0,0
2002-04-06,-0.07362631524467389,-0.536,,-0.006991921245997901,0,0,0
2002-04-13,-0.006764400088542288,-0.557,,0.0005709515503706797,0,0,0
2002-04-20,-0.060624621816435464,-0.58,,-0.010431952904062847,0,0,0
2002-04-27,-0.0048192864359482,-0.602,,-0.009628480789585225,0,0,0
2002-05-04,-0.012150817782513812,-0.618,,-0.008273436118393818,0,0,0
2002-05-11,0.009732436918231002,-0.629,,0.0005777638847197508,0,0,0
2002-05-18,-0.004854378464797193,-0.631,,-0.010202394852985464,0,0,0
2002-05-25,-0.019656652549551623,-0.625,,-0.00416812517072529,0,0,0
2002-06-01,-0.06404236632709548,-0.611,,-0.008001509673305485,0,0,0
2002-06-08,0.026111144003685638,-0.591,,-0.002744104862313357,0,0,0
2002-06-15,0.02040887163120786,-0.566,,0.0026589092151914073,0,0,0
2002-06-22,-0.02040887163120786,-0.539,,-0.022948944818778294,0,0,0
2002-06-29,-0.005167970158442614,-0.511,,-0.010086723911824969,0,0,0
2002-07-06,0.01287019052053573,-0.484,,0.007115385948753605,0,0,0
2002-07-13,-0.018065007397639832,-0.461,,-0.013280020619728106,0,0,0
2002-07-20,-0.01310634750529971,-0.44,,-0.011050864447763153,0,0,0
2002-07-27,0.028610534041265012,-0.426,,0.02653961685738615,0,0,0
2002-08-03,-0.005141399500418586,-0.415,,0.00018028723876906128,0,0,0
2002-08-10,0.0025740039951731575,-0.407,,0.008357273433185597,0,0,0
2002-08-17,0.02538207327141606,-0.399,,-0.012673695528747864,0,0,0
2002-08-24,-0.0025094116054251714,-0.391,,0.007868036655155564,0,0,0
2002-08-31,-0.010101095986502884,-0.38,,-0.005848343726135852,0,0,0
2002-09-07,0.054334350963328504,-0.37,,-0.0017559386530416887,0,0,0
2002-09-14,-0.009661910911736626,-0.36,,0.013116124419905617,0,0,0
2002-09-21,-0.02706192204295732,-0.355,,-0.0034433874435544354,0,0,0
2002-09-28,0.019753728736231935,-0.354,,0.0033223628840657327,0,0,0
2002-10-05,-0.012300278081651683,-0.36,,0.00044176483847824244,0,0,0
2002-10-12,0.002472189145390047,-0.372,,-0.00016131758089343862,0,0,0
2002-10-19,0.017136282242987022,-0.388,,0.0059113925424814084,0,0,0
2002-10-26,-0.007308193306725386,-0.406,,-0.006107313168363326,0,0,0
2002-11-02,-0.009828088936261636,-0.423,,-0.013925638288416309,0,0,0
2002-11-09,-0.012422519998557036,-0.439,,-0.011176058326560323,0,0,0
2002-11-16,-0.027885203489535826,-0.449,,0.007379187570323964,0,0,0
2002-11-23,0.002567395505245429,-0.456,,0.008274829576197185,0,0,0
2002-11-30,-0.03390155167568132,-0.458,,-4.8481510615872025e-05,0,0,0
2002-12-07,0.1198439814764054,-0.462,,-0.005071521897476394,0,0,0
2002-12-14,0.009367750003601572,-0.466,,-0.012450503128253132,0,0,0
2002-12-21,-0.08510600963008308,-0.472,,-0.004268097161284956,0,0,0
2002-12-28,0.03736424674486649,-0.483,,-0.0033065297548766637,0,0,0
2003-01-04,-0.0399055441735392,-0.496,,-0.001255590376921134,0,0,0
2003-01-11,-0.038915416249674095,-0.508,,-0.008793379574956184,0,0,0
2003-01-18,0.06155789299943315,-0.518,,-0.010807630175247773,0,0,0
2003-01-25,0.012361096823573448,-0.525,,-0.009491826289028005,0,0,0
2003-02-01,0.014634407518437698,-0.529,,0.007575225259664364,0,0,0
2003-02-08,-0.05730085383734007,-0.531,,-0.0024197921376840625,0,0,0
2003-02-15,0.07410797215372256,-0.534,,0.000505625605213389,0,0,0
2003-02-22,0.0023781224049663763,-0.538,,-0.0037472883699036785,0,0,0
2003-03-01,0.03500940966665311,-0.545,,-0.0037449542289174076,0,0,0
2003-03-08,-0.027908788117075645,-0.555,,-0.017301729475071248,0,0,0
2003-03-15,0.014051753455650129,-0.569,,0.01881205734524638,0,0,0
2003-03-22,-0.04519199419137365,-0.589,,0.014119232593059472,0,0,0
2003-03-29,0.05904902885279917,-0.612,,-0.014871033283347046,0,0,0
2003-04-05,-0.04455602155023186,-0.637,,0.0030365515675514487,0,0,0
2003-04-12,0.03995831230160185,-0.662,,-0.005723237963612071,0,0,0
2003-04-19,0.03620304866396218,-0.683,,-0.00666302004652497,0,0,0
2003-04-26,-0.013423020332140823,-0.699,,-0.005250119013695098,0,0,0
2003-05-03,-0.03670136685042813,-0.709,,-0.015059204867852394,0,0,0
2003-05-10,-0.026036973782995076,-0.713,,-0.020197444293357236,0,0,0
2003-05-17,0.0190029471256139,-0.714,,-0.010361663613553063,0,0,0
2003-05-24,-0.014218249002277972,-0.712,,-0.005039549689438871,0,0,0
2003-05-31,0.028237170181609983,-0.711,,0.0035051388414126805,0,0,0
2003-06-07,-0.00465117117573044,-0.71,,-0.0038326645301864914,0,0,0
2003-06-14,-0.018824085245636724,-0.711,,-0.011424011272599621,0,0,0
2003-06-21,-0.03136565927821877,-0.714,,0.013883854067628931,0,0,0
2003-06-28,0.050189744523855495,-0.717,,0.0077350009764804994,0,0,0
2003-07-05,0.009280809074471819,-0.718,,-0.0096712921519293,0,0,0
2003-07-12,-0.04971437865296302,-0.716,,0.017782679112009703,0,0,0
2003-07-19,-0.0220867874028432,-0.712,,0.013980699067314362,0,0,0
2003-07-26,-0.012484556662245794,-0.702,,-0.01775710685451415,0,0,0
2003-08-02,0.007509422022131673,-0.692,,0.015282441689210557,0,0,0
2003-08-09,0.0074534506545802515,-0.682,,-0.004837405553820062,0,0,0
2003-08-16,-0.014962872676711925,-0.674,,0.0020580641613276995,0,0,0
2003-08-23,-0.017744445299070932,-0.669,,0.01721875632319403,0,0,0
2003-08-30,0.040105625457227845,-0.667,,-0.011177964326360978,0,0,0
2003-09-06,0.036192128593416584,-0.67,,-0.006289285439964765,0,0,0
2003-09-13,-0.06865440473807638,-0.675,,-0.010836782167341852,0,0,0
2003-09-20,-0.03881470421550759,-0.682,,0.0008633052190605284,0,0,0
2003-09-27,0.02088848794735476,-0.689,,-0.022046181580543056,0,0,0
2003-10-04,-0.0025873235649509496,-0.698,,-0.008496438322923794,0,0,0
2003-10-11,-0.026248226074935488,-0.706,,-0.01644444570364101,0,0,0
2003-10-18,0.028835549639886437,-0.711,,0.0059531758628601494,0,0,0
2003-10-25,-0.02088848794735476,-0.716,,-0.010583219835559987,0,0,0
2003-11-01,-0.04313337081757673,-0.718,,0.011794726604401617,0,0,0
2003-11-08,0.02179922834258541,-0.718,,0.004393959344512588,0,0,0
2003-11-15,-0.00269905696916517,-0.717,,-0.015283854222154503,0,0,0
2003-11-22,-0.04420609250449559,-0.716,,-0.006146939500208504,0,0,0
2003-11-29,0.008438868645864517,-0.714,,-0.003909910341203471,0,0,0
2003-12-06,0.02762606627493014,-0.715,,-0.007585635801355295,0,0,0
2003-12-13,-0.010959013789719307,-0.718,,-0.002950474862964292,0,0,0
2003-12-20,-0.02510592113107535,-0.724,,0.0024958790531082187,0,0,0
2003-12-27,-0.014224990931348103,-0.734,,-0.011064941647644488,0,0,0
2004-01-03,0.019858808649603432,-0.747,,-0.010676744373444791,0,0,0
2004-01-10,-0.0056338177182553295,-0.761,,-0.016956836499519845,0,0,0
2004-01-17,0.022347298691995476,-0.774,,0.024497878956762698,0,0,0
2004-01-24,-0.025176154892474045,-0.786,,-0.005866482816173857,0,0,0
2004-01-31,0.06312108645659897,-0.796,,0.008171007120714613,0,0,0
2004-02-07,0.010582109330536937,-0.805,,-0.008904828484051386,0,0,0
2004-02-14,-0.06524052186840201,-0.811,,-0.007307447136430945,0,0,0
2004-02-21,0.00839165763624905,-0.815,,0.019637603285277194,0,0,0
2004-02-28,-0.03111990871380499,-0.815,,0.004342291254816111,0,0,0
2004-03-06,-0.011560822401076365,-0.814,,0.0009370568415816294,0,0,0
2004-03-13,-0.01759576189037837,-0.81,,0.013374764241039117,0,0,0
2004-03-20,0.02339287957470404,-0.803,,-0.01321153512893769,0,0,0
2004-03-27,-0.01749315744751634,-0.795,,0.0021380389880878425,0,0,0
2004-04-03,-0.014815085785141235,-0.784,,-0.005646960992705452,0,0,0
2004-04-10,0.05798725765034973,-0.77,,0.00653482827043117,0,0,0
2004-04-17,0.025036078161324582,-0.755,,0.010372959380955393,0,0,0
2004-04-24,-0.07115376025629061,-0.74,,0.01620757518584348,0,0,0
2004-05-01,-0.0452565915881209,-0.725,,-0.0019077664003663841,0,0,0
2004-05-08,0.015314234973043739,-0.713,,0.009319719415192829,0,0,0
2004-05-15,0.05901417143705423,-0.703,,0.007245574922247755,0,0,0
2004-05-22,-0.020261185139821336,-0.696,,-0.014782276403307648,0,0,0
2004-05-29,-0.014727806710244096,-0.691,,-0.01413963062987289,0,0,0
2004-06-05,0.05203485912305439,-0.688,,-0.00261615016059924,0,0,0
2004-06-12,-0.04611768209496603,-0.686,,0.0023721743107181226,0,0,0
2004-06-19,0.043296805753325174,-0.687,,0.0005653858624041774,0,0,0
2004-06-26,-0.01709443335930061,-0.688,,-0.005187071401274501,0,0,0
2004-07-03,-0.06530509840776588,-0.69,,-0.010011169946163356,0,0,0
2004-07-10,0.05664703566465157,-0.692,,-0.00586125365055068,0,0,0
2004-07-17,0.028573372444055778,-0.694,,-0.004152981480856965,0,0,0
2004-07-24,-0.019915309700941464,-0.696,,0.017951054546093026,0,0,0
2004-07-31,-0.020320002490956668,-0.697,,0.008032612480660006,0,0,0
2004-08-07,-0.01477131732031367,-0.699,,-0.016486753799725307,0,0,0
2004-08-14,-0.011976191046715101,-0.7,,-0.0016069080794949286,0,0,0
2004-08-21,0.032595478249451304,-0.701,,-0.003128529983855266,0,0,0
2004-08-28,0.025900728432157294,-0.701,,0.014802188820987716,0,0,0
2004-09-04,-0.07673379423138904,-0.701,,-0.00045622164451053493,0,0,0
2004-09-11,0.01522099401035426,-0.701,,-0.01354025389355673,0,0,0
2004-09-18,0.029764101906454954,-0.7,,0.007804861198188462,0,0,0
2004-09-25,0.02890374618234759,-0.699,,-0.008207055370399452,0,0,0
2004-10-02,-0.04665569164079919,-0.699,,-0.008357033631690491,0,0,0
2004-10-09,0.008915363657953534,-0.7,,-0.0051990240981787395,0,0,0
2004-10-16,-0.03308572458576542,-0.703,,-0.002813528973351076,0,0,0
2004-10-23,0.03308572458576542,-0.706,,-0.012890251270929909,0,0,0
2004-10-30,-0.017910926566530705,-0.709,,-0.010835380231815961,0,0,0
2004-11-06,-0.006042314455962483,-0.714,,-0.013754999602253015,0,0,0
2004-11-13,0.020990275891834997,-0.716,,-0.003415575453463049,0,0,0
2004-11-20,-0.07387973981220775,-0.716,,-0.008219723933017953,0,0,0
2004-11-27,0.0679273412849124,-0.715,,-0.013137253480018707,0,0,0
2004-12-04,0.023599915340874134,-0.712,,0.0008146865290585836,0,0,0
2004-12-11,-0.08198823357902718,-0.707,,0.020046007152206613,0,0,0
2004-12-18,0.018809331957495345,-0.702,,-0.006158108377404048,0,0,0
2004-12-25,-0.006230549750636527,-0.698,,-0.006555492543165897,0,0,0
2005-01-01,0.10660973505825844,-0.695,,-0.008344578155909055,0,0,0
2005-01-08,0.035865913188496634,-0.696,,0.028551277590993074,0,0,0
2005-01-15,-0.10566167512403801,-0.698,,-0.009344944046030257,0,0,0
2005-01-22,-0.009077218151116284,-0.703,,0.0023013437943539827,0,0,0
2005-01-29,0.006060624611690102,-0.708,,0.006499402517150088,0,0,0
2005-02-05,-0.07527062778986604,-0.712,,0.005696318294877933,0,0,0
2005-02-12,0.0032520353863780826,-0.713,,0.003033713193902443,0,0,0
2005-02-19,0.031951599806602005,-0.71,,-0.01017328313129262,0,0,0
2005-02-26,-0.012658396871923827,-0.703,,-0.0024653181645168942,0,0,0
2005-03-05,0.05874950407219082,-0.693,,-0.005495815018645267,0,0,0
2005-03-12,-0.027398974188114877,-0.68,,-0.01478694363402866,0,0,0
2005-03-19,0.015314234973043739,-0.665,,0.005918866446373627,0,0,0
2005-03-26,0.038752986297232894,-0.651,,0.020437713518811407,0,0,0
2005-04-02,-0.02068020523753944,-0.638,,0.002663468018241133,0,0,0
2005-04-09,-0.03647820860240891,-0.626,,0.0031164411282063043,0,0,0
2005-04-16,-0.05080457563546048,-0.617,,0.002513779226484658,0,0,0
2005-04-23,0.03205402629008347,-0.61,,-0.010802731957332057,0,0,0
2005-04-30,0.05223921909941964,-0.605,,0.008119038682673718,0,0,0
2005-05-07,-0.021180822079445605,-0.601,,0.0008323031131300951,0,0,0
2005-05-14,-0.01851904776723856,-0.599,,0.016846916431805248,0,0,0
2005-05-21,-0.003120127336243783,-0.6,,0.006128544644299794,0,0,0
2005-05-28,0.060624621816435464,-0.6,,-0.0020976655746824946,0,0,0
2005-06-04,-0.005899722127187701,-0.601,,0.008342010883668927,0,0,0
2005-06-11,-0.01490340550257585,-0.603,,0.004463464180081367,0,0,0
2005-06-18,-0.03670136685042813,-0.604,,-0.007595531951164247,0,0,0
2005-06-25,-0.031648210950780964,-0.606,,0.005765782588074586,0,0,0
2005-07-02,0.050167258718019525,-0.608,,0.013949824277849743,0,0,0
2005-07-09,0.03308572458576542,-0.611,,-0.001862234639320448,0,0,0
2005-07-16,-0.04539357226036245,-0.613,,-0.0042068302845930106,0,0,0
2005-07-23,-0.015600940442480393,-0.614,,-0.004006921407933461,0,0,0
2005-07-30,-0.006309169193263742,-0.613,,0.0016953536182953144,0,0,0
2005-08-06,-0.015949301407678362,-0.61,,-0.009592546070678942,0,0,0
2005-08-13,0.025398190605610438,-0.605,,-0.015989973399710422,0,0,0
2005-08-20,-0.012618463959212178,-0.599,,0.017993080062074895,0,0,0
2005-08-27,0.009478743954543845,-0.591,,-0.013382346936267275,0,0,0
2005-09-03,0.024845998586531692,-0.583,,-0.01086962008489678,0,0,0
2005-09-10,0.25810793266930254,-0.576,,-0.0002955173656049581,0,0,0
2005-09-17,0.004728141195947444,-0.57,,0.013927831778615563,0,0,0
2005-09-24,-0.16641106674367911,-0.567,,0.004223968898582342,0,0,0
2005-10-01,0.06732016409944741,-0.568,,-0.00038272205900025114,0,0,0
2005-10-08,-0.002607563407080349,-0.572,,0.0034923828986954675,0,0,0
2005-10-15,-0.09583250940617205,-0.578,,0.004551801151268187,0,0,0
2005-10-22,-0.07145896398214546,-0.584,,0.006668226315348136,0,0,0
2005-10-29,-0.0061919702479205085,-0.588,,-0.007395029507171635,0,0,0
2005-11-05,0.009273636785328776,-0.589,,0.016006690607331286,0,0,0
2005-11-12,-0.050483905431992326,-0.587,,0.004509877026293019,0,0,0
2005-11-19,0.04740223889458406,-0.582,,0.004278479939674895,0,0,0
2005-11-26,-0.040950603613094216,-0.575,,-0.0050810065577922,0,0,0
2005-12-03,0.031648210950780964,-0.569,,-0.00046843812512165073,0,0,0
2005-12-10,0.01851904776723856,-0.564,,-0.0072262189910210495,0,0,0
2005-12-17,-0.046956983087770965,-0.563,,-0.01436687055884267,0,0,0
2005-12-24,0.02531780798428862,-0.564,,0.011144080990298733,0,0,0
2005-12-31,-0.057893978418901426,-0.571,,0.003229764114936806,0,0,0
2006-01-07,0.07647036399183804,-0.58,,-0.019283299766229334,0,0,0
2006-01-14,-0.13440820109805784,-0.591,-0.000566023788111103,0.00043600449964920074,0,0,0
2006-01-21,0.01739174271186883,-0.603,-0.0006584306374088911,-1.421454005345879e-05,0,0,0
2006-01-28,-0.027973852042405767,-0.614,-0.0025898934519617,-0.00048341462275391933,0,0,0
2006-02-04,0.024519617174318498,-0.622,0.004752681260509206,0.007122073780620575,0,0,0
2006-02-11,0.03066679839297315,-0.629,0.0020355225547499245,0.004476780912491485,0,0,0
2006-02-18,-0.051646588862167775,-0.633,0.00018339260421029735,0.001681971990287856,0,0,0
2006-02-25,0.03472571137382907,-0.634,-0.0008075781172482976,-0.0018659080466667533,0,0,0
2006-03-04,0.030254408357803797,-0.634,-0.005571078482284442,-0.010474370893830631,0,0,0
2006-03-11,0.016420730212326262,-0.633,0.012500972627472962,0.017354159830102134,0,0,0
2006-03-18,-0.013114942077827152,-0.631,-0.010907496920516735,-0.017165919632686766,0,0,0
2006-03-25,-0.026757449169549474,-0.628,0.009129907261931969,0.011613928223256131,0,0,0
2006-04-01,-0.013652089168328274,-0.626,-0.0021585675816080396,-0.003345111923192867,0,0,0
2006-04-08,0.027120306219194035,-0.624,-0.0014061193875889444,-0.003958472436290883,0,0,0
2006-04-15,0.0,-0.622,0.0005077446094023941,0.0012486396164090863,0,0,0
2006-04-22,0.029656209582888948,-0.619,-0.010357053565502206,-0.016065660578640895,0,0,0
2006-04-29,0.041341340156440864,-0.614,-0.013091877921098671,-0.021233123743398252,0,0,0
2006-05-06,0.0778836568168444,-0.607,-0.009034875739149406,-0.011425633892857334,0,0,0
2006-05-13,-0.03519424812179395,-0.595,-0.003911669567403742,-0.009309543045303847,0,0,0
2006-05-20,-0.04893942904022097,-0.582,0.010822858679253144,0.011683564012930248,0,0,0
2006-05-27,0.03390155167568132,-0.568,-0.00034212911878039876,-0.001822913796698522,0,0,0
2006-06-03,-0.07224490687332974,-0.555,-0.003531271144885828,-0.009985414723386654,0,0,0
2006-06-10,-0.029754261081791356,-0.542,0.010124435352556915,0.015930624874588517,0,0,0
2006-06-17,0.03300629646816944,-0.534,0.0037030364436043683,0.006792298832550614,0,0,0
2006-06-24,0.003241493924170058,-0.53,0.0051317509560107055,0.007069890050002137,0,0,0
2006-07-01,0.022400936689168205,-0.53,-0.011871446077717174,-0.01498644372145641,0,0,0
2006-07-08,0.08198823357902718,-0.536,-0.005076564825484908,-0.0031731536433019514,0,0,0
2006-07-15,-0.07567906438576344,-0.546,0.009475095857299998,0.013897149789870333,0,0,0
