country,model,vintage,panel,n_obs,RMSFE,MAE,rel_RMSFE_vs_ARMA,dm_stat_vs_ARMA,dm_pval_vs_ARMA
us,gb,m1,post_covid,16,0.004470595998245656,0.003352517966989244,0.9636521019058167,-0.8515876069644466,0.39444302042632406
us,gb,m1,full,36,0.019244438555549997,0.007912952974205124,0.8993072425491339,-1.7991789862561163,0.07199037237993577
us,gb,m1,full_ex_2020q2,35,0.012544493708892532,0.005611670130915742,0.8123913056864218,-1.6332996955476666,0.10240598080115992
us,gb,m1,non_covid,29,0.005324704976366825,0.0034145610635599654,0.9347651305283435,-1.7803842020338887,0.07501310539782957
us,gb,m2,pre_covid,12,0.0026178015287783435,0.0020930358491334914,0.8444192868945412,-2.7586812618705854,0.005803510972195891
us,gb,m2,covid,7,0.041508228025583675,0.025741500442450826,0.880840927984859,-2.2513059491632545,0.024366166268056544
us,gb,m2,post_covid,16,0.004690933782789033,0.0035788330391063935,1.011146657282285,0.22068385934666773,0.82533860000705
us,gb,m2,full,36,0.018943699946814704,0.00786571243884159,0.8852534987535373,-1.8965129410000499,0.0578922504238204
us,gb,m2,full_ex_2020q2,35,0.01235590891565008,0.005603633093869072,0.8001784057503937,-1.6501021974186814,0.09892203540695266
us,gb,m2,non_covid,29,0.0054411100526016495,0.003550867058660048,0.9552003296170736,-1.2217484095789095,0.22180278347802473
us,gb,m3,pre_covid,12,0.002637061825643936,0.0020535130588427665,0.9686350594289125,-0.47346051430090125,0.6358846652909917
us,gb,m3,covid,7,0.04203629493079451,0.025564118088277098,0.8238391283559392,-0.9873714469025338,0.3234605766965144
us,gb,m3,post_covid,16,0.004617731230561051,0.0035642874410157814,0.9737700081834167,-1.03682538635887,0.2998172421145766
us,gb,m3,full,36,0.019160994408091554,0.007810871487910388,0.8311528564384548,-0.9992583853834331,0.31766953899709205
us,gb,m3,full_ex_2020q2,35,0.012679107170062981,0.00554478365736794,0.6845770427580418,-1.0836601697035917,0.2785155018664245
us,gb,m3,non_covid,29,0.005406964859894167,0.0035256050671322145,0.9663200558940245,-1.466956078890058,0.14238800367645532
us,gb,post1,pre_covid,12,0.002619617015352923,0.0020456799498047165,0.9622273011091638,-0.5823181888426604,0.5603523761203795
us,gb,post1,covid,7,0.041581079229514185,0.02521371739670913,0.8149176830388832,-1.0408817550225833,0.2979304303896866
us,gb,post1,post_covid,16,0.004903579834419662,0.004065304194551899,1.0340486999090064,0.6840274387957531,0.4939578394331958
us,gb,post1,full,36,0.018963498711934396,0.007930094467330107,0.8225860196397339,-1.0469466641522518,0.2951241780507843
us,gb,post1,full_ex_2020q2,35,0.012622986004986481,0.0057039779352650545,0.6815469192084184,-1.0903918090398905,0.2755405884350768
us,gb,post1,non_covid,29,0.0053922394844538625,0.0037581854843765482,0.9636883713931538,-0.704241207841499,0.48128257256212703
us,dt,m1,pre_covid,12,0.002519498630550366,0.0020956657069778166,0.8127099069783054,-1.4960229559107099,0.1346476731522923
us,dt,m1,covid,7,0.04245096203472885,0.026573414476205943,0.900846568768814,-1.9567618271394074,0.05037547702059264
us,dt,m1,post_covid,16,0.004600060638556139,0.0034245144654834942,0.9915586434064656,-0.31282738007480465,0.7544118123681687
us,dt,m1,full,36,0.019328718997422584,0.007957055510033593,0.9032457316644424,-1.7587796504313455,0.0786149424806879
us,dt,m1,full_ex_2020q2,35,0.012623307893040838,0.005649355609445792,0.8174953744079411,-1.6127531903064158,0.10679813951316341
us,dt,m1,non_covid,29,0.005365883181506842,0.003463451621647162,0.9419940663047807,-1.5667936776017004,0.11716292569273734
us,dt,m2,pre_covid,12,0.002534754263142728,0.0020561270512168,0.8176308875236789,-2.0125019257552674,0.04416705388419517
us,dt,m2,covid,7,0.042459630612812736,0.026623717372343886,0.9010305235827611,-1.9528389716277699,0.050838679032646494
us,dt,m2,post_covid,16,0.004539950195067242,0.0033774410677608188,0.978601633818192,-0.746064575115177,0.4556284074696344
us,dt,m2,full,36,0.019326769502049163,0.007932735566707776,0.9031546302637145,-1.7615907156765473,0.07813847371085303
